match_fifa_id,datetime,matchnum,group_name,stadium,city,teams_info,status,score_text,reasonwin,teamHomeId,urlHome,teamHome,shortHomeTeam,teamAwayId,urlAway,teamAway,shortAwayTeam,goalsHomeTeam,goalsAwayTeam,extraTimeHomeGoals,extraTimeAwayGoals,penaltyShootoutHomeGoals,penaltyShootoutAwayGoals,tournament,date,time
97410013,2006-06-13T18:00Z,Match 13,Group G,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,0-0,,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,0,0,,,,,germany2006,2006-06-13 00:00:00,18:00
97410011,2006-06-13T21:00Z,Match 11,Group F,Olympiastadion,Berlin,,Full-time,1-0,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43938,img.fifa.com/images/flags/4/cro.png,Croatia,CRO,1,0,,,,,germany2006,2006-06-13 00:00:00,21:00
97410015,2006-06-14T15:00Z,Match 15,Group H,Zentralstadion,Leipzig,,Full-time,4-0,,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,43973,img.fifa.com/images/flags/4/ukr.png,Ukraine,UKR,4,0,,,,,germany2006,2006-06-14 00:00:00,15:00
97410016,2006-06-14T18:00Z,Match 16,Group H,"FIFA World Cup Stadium, Munich",Munich,,Full-time,2-2,,43888,img.fifa.com/images/flags/4/tun.png,Tunisia,TUN,43835,img.fifa.com/images/flags/4/ksa.png,Saudi Arabia,KSA,2,2,,,,,germany2006,2006-06-14 00:00:00,18:00
97410017,2006-06-14T21:00Z,Match 17,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund,,Full-time,1-0,,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,1,0,,,,,germany2006,2006-06-14 00:00:00,21:00
97410018,2006-06-15T15:00Z,Match 18,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg,,Full-time,3-0,,43927,img.fifa.com/images/flags/4/ecu.png,Ecuador,ECU,43901,img.fifa.com/images/flags/4/crc.png,Costa Rica,CRC,3,0,,,,,germany2006,2006-06-15 00:00:00,15:00
97410019,2006-06-15T18:00Z,Match 19,Group B,Franken-Stadion,Nuremberg,,Full-time,2-0,,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43920,img.fifa.com/images/flags/4/tri.png,"ags/4/tri.png"" alt=""Trinidad and Tobago"" title=""Trinidad and Tobago"" class=""TRI i-4-flag flag"" />",TRI,2,0,,,,,germany2006,2006-06-15 00:00:00,18:00
97410020,2006-06-15T21:00Z,Match 20,Group B,Olympiastadion,Berlin,,Full-time,1-0,,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,1,0,,,,,germany2006,2006-06-15 00:00:00,21:00
97410021,2006-06-16T15:00Z,Match 21,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen,,Full-time,6-0,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,1890244,img.fifa.com/images/flags/4/scg.png,"ags/4/scg.png"" alt=""Serbia and Montenegro"" title=""Serbia and Montenegro"" class=""SCG i-4-flag flag"" />",SCG,6,0,,,,,germany2006,2006-06-16 00:00:00,15:00
97410022,2006-06-16T18:00Z,Match 22,Group C,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,2-1,,43960,img.fifa.com/images/flags/4/ned.png,Netherlands,NED,43854,img.fifa.com/images/flags/4/civ.png,CÃ´te d'Ivoire,CIV,2,1,,,,,germany2006,2006-06-16 00:00:00,18:00
97410023,2006-06-16T21:00Z,Match 23,Group D,"FIFA World Cup Stadium, Hanover",Hanover,,Full-time,0-0,,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,43844,img.fifa.com/images/flags/4/ang.png,Angola,ANG,0,0,,,,,germany2006,2006-06-16 00:00:00,21:00
97410024,2006-06-17T15:00Z,Match 24,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main,,Full-time,2-0,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43817,img.fifa.com/images/flags/4/irn.png,IR Iran,IRN,2,0,,,,,germany2006,2006-06-17 00:00:00,15:00
97410026,2006-06-17T18:00Z,Match 26,Group E,"FIFA World Cup Stadium, Cologne",Cologne,,Full-time,0-2,,43995,img.fifa.com/images/flags/4/cze.png,Czech Republic,CZE,43860,img.fifa.com/images/flags/4/gha.png,Ghana,GHA,0,2,,,,,germany2006,2006-06-17 00:00:00,18:00
97410025,2006-06-17T21:00Z,Match 25,Group E,Fritz-Walter-Stadion,Kaiserslautern,,Full-time,1-1,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43921,img.fifa.com/images/flags/4/usa.png,USA,USA,1,1,,,,,germany2006,2006-06-17 00:00:00,21:00
97410028,2006-06-18T15:00Z,Match 28,Group F,Franken-Stadion,Nuremberg,,Full-time,0-0,,43819,img.fifa.com/images/flags/4/jpn.png,Japan,JPN,43938,img.fifa.com/images/flags/4/cro.png,Croatia,CRO,0,0,,,,,germany2006,2006-06-18 00:00:00,15:00
97410027,2006-06-18T18:00Z,Match 27,Group F,"FIFA World Cup Stadium, Munich",Munich,,Full-time,2-0,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43976,img.fifa.com/images/flags/4/aus.png,Australia,AUS,2,0,,,,,germany2006,2006-06-18 00:00:00,18:00
97410029,2006-06-18T21:00Z,Match 29,Group G,Zentralstadion,Leipzig,,Full-time,1-1,,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,43822,img.fifa.com/images/flags/4/kor.png,Korea Republic,KOR,1,1,,,,,germany2006,2006-06-18 00:00:00,21:00
97410030,2006-06-19T15:00Z,Match 30,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund,,Full-time,0-2,,43887,img.fifa.com/images/flags/4/tog.png,Togo,TOG,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,0,2,,,,,germany2006,2006-06-19 00:00:00,15:00
97410032,2006-06-19T18:00Z,Match 32,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg,,Full-time,0-4,,43835,img.fifa.com/images/flags/4/ksa.png,Saudi Arabia,KSA,43973,img.fifa.com/images/flags/4/ukr.png,Ukraine,UKR,0,4,,,,,germany2006,2006-06-19 00:00:00,18:00
97410031,2006-06-19T21:00Z,Match 31,Group H,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,3-1,,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,43888,img.fifa.com/images/flags/4/tun.png,Tunisia,TUN,3,1,,,,,germany2006,2006-06-19 00:00:00,21:00
97410033,2006-06-20T16:00Z,Match 33,Group A,Olympiastadion,Berlin,,Full-time,0-3,,43927,img.fifa.com/images/flags/4/ecu.png,Ecuador,ECU,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,0,3,,,,,germany2006,2006-06-20 00:00:00,16:00
97410034,2006-06-20T16:00Z,Match 34,Group A,"FIFA World Cup Stadium, Hanover",Hanover,,Full-time,1-2,,43901,img.fifa.com/images/flags/4/crc.png,Costa Rica,CRC,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,1,2,,,,,germany2006,2006-06-20 00:00:00,16:00
97410035,2006-06-20T21:00Z,Match 35,Group B,"FIFA World Cup Stadium, Cologne",Cologne,,Full-time,2-2,,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,2,2,,,,,germany2006,2006-06-20 00:00:00,21:00
97410036,2006-06-20T21:00Z,Match 36,Group B,Fritz-Walter-Stadion,Kaiserslautern,,Full-time,2-0,,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,43920,img.fifa.com/images/flags/4/tri.png,"ags/4/tri.png"" alt=""Trinidad and Tobago"" title=""Trinidad and Tobago"" class=""TRI i-4-flag flag"" />",TRI,2,0,,,,,germany2006,2006-06-20 00:00:00,21:00
97410040,2006-06-21T16:00Z,Match 40,Group D,Zentralstadion,Leipzig,,Full-time,1-1,,43817,img.fifa.com/images/flags/4/irn.png,Iran,IRN,43844,img.fifa.com/images/flags/4/ang.png,Angola,ANG,1,1,,,,,germany2006,2006-06-21 00:00:00,16:00
97410039,2006-06-21T16:00Z,Match 39,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen,,Full-time,2-1,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,2,1,,,,,germany2006,2006-06-21 00:00:00,16:00
97410037,2006-06-21T21:00Z,Match 37,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main,,Full-time,0-0,,43960,img.fifa.com/images/flags/4/ned.png,Netherlands,NED,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,0,0,,,,,germany2006,2006-06-21 00:00:00,21:00
97410038,2006-06-21T21:00Z,Match 38,Group C,"FIFA World Cup Stadium, Munich",Munich,,Full-time,3-2,,43854,img.fifa.com/images/flags/4/civ.png,CÃ´te d'Ivoire,CIV,1890244,img.fifa.com/images/flags/4/scg.png,"ags/4/scg.png"" alt=""Serbia and Montenegro"" title=""Serbia and Montenegro"" class=""SCG i-4-flag flag"" />",SCG,3,2,,,,,germany2006,2006-06-21 00:00:00,21:00
97410041,2006-06-22T16:00Z,Match 41,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg,,Full-time,0-2,,43995,img.fifa.com/images/flags/4/cze.png,Czech Republic,CZE,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,0,2,,,,,germany2006,2006-06-22 00:00:00,16:00
97410042,2006-06-22T16:00Z,Match 42,Group E,Franken-Stadion,Nuremberg,,Full-time,2-1,,43860,img.fifa.com/images/flags/4/gha.png,Ghana,GHA,43921,img.fifa.com/images/flags/4/usa.png,USA,USA,2,1,,,,,germany2006,2006-06-22 00:00:00,16:00
97410043,2006-06-22T21:00Z,Match 43,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund,,Full-time,1-4,,43819,img.fifa.com/images/flags/4/jpn.png,Japan,JPN,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,1,4,,,,,germany2006,2006-06-22 00:00:00,21:00
97410044,2006-06-22T21:00Z,Match 44,Group F,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,2-2,,43938,img.fifa.com/images/flags/4/cro.png,Croatia,CRO,43976,img.fifa.com/images/flags/4/aus.png,Australia,AUS,2,2,,,,,germany2006,2006-06-22 00:00:00,21:00
97410048,2006-06-23T16:00Z,Match 48,Group H,Olympiastadion,Berlin,,Full-time,1-0,,43973,img.fifa.com/images/flags/4/ukr.png,Ukraine,UKR,43888,img.fifa.com/images/flags/4/tun.png,Tunisia,TUN,1,0,,,,,germany2006,2006-06-23 00:00:00,16:00
97410047,2006-06-23T16:00Z,Match 47,Group H,Fritz-Walter-Stadion,Kaiserslautern,,Full-time,0-1,,43835,img.fifa.com/images/flags/4/ksa.png,Saudi Arabia,KSA,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,0,1,,,,,germany2006,2006-06-23 00:00:00,16:00
97410045,2006-06-23T21:00Z,Match 45,Group G,"FIFA World Cup Stadium, Cologne",Cologne,,Full-time,0-2,,43887,img.fifa.com/images/flags/4/tog.png,Togo,TOG,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,2,,,,,germany2006,2006-06-23 00:00:00,21:00
97410046,2006-06-23T21:00Z,Match 46,Group G,"FIFA World Cup Stadium, Hanover",Hanover,,Full-time,2-0,,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,43822,img.fifa.com/images/flags/4/kor.png,Korea Republic,KOR,2,0,,,,,germany2006,2006-06-23 00:00:00,21:00
97410049,2006-06-24T17:00Z,Match 49,Round of 16,"FIFA World Cup Stadium, Munich",Munich,,Full-time,2-0,,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,2,0,,,,,germany2006,2006-06-24 00:00:00,17:00
97410050,2006-06-24T21:00Z,Match 50,Round of 16,Zentralstadion,Leipzig,,Full-time,2-1,Argentina win after extra time,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,2,1,2,1,,,germany2006,2006-06-24 00:00:00,21:00
97410051,2006-06-25T17:00Z,Match 51,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,1-0,,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43927,img.fifa.com/images/flags/4/ecu.png,Ecuador,ECU,1,0,,,,,germany2006,2006-06-25 00:00:00,17:00
97410052,2006-06-25T21:00Z,Match 52,Round of 16,Franken-Stadion,Nuremberg,,Full-time,1-0,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43960,img.fifa.com/images/flags/4/ned.png,Netherlands,NED,1,0,,,,,germany2006,2006-06-25 00:00:00,21:00
97410053,2006-06-26T17:00Z,Match 53,Round of 16,Fritz-Walter-Stadion,Kaiserslautern,,Full-time,1-0,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43976,img.fifa.com/images/flags/4/aus.png,Australia,AUS,1,0,,,,,germany2006,2006-06-26 00:00:00,17:00
97410054,2006-06-26T21:00Z,Match 54,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne,,Full-time,0-0,Ukraine win on penalties (0 - 3),43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,43973,img.fifa.com/images/flags/4/ukr.png,Ukraine,UKR,0,0,,,0,3,germany2006,2006-06-26 00:00:00,21:00
97410055,2006-06-27T17:00Z,Match 55,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund,,Full-time,3-0,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43860,img.fifa.com/images/flags/4/gha.png,Ghana,GHA,3,0,,,,,germany2006,2006-06-27 00:00:00,17:00
97410056,2006-06-27T21:00Z,Match 56,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover,,Full-time,1-3,,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,1,3,,,,,germany2006,2006-06-27 00:00:00,21:00
97410057,2006-06-30T17:00Z,Match 57,Quarter-finals,Olympiastadion,Berlin,,Full-time,1-1,Germany win on penalties (4 - 2),43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,1,1,,,4,2,germany2006,2006-06-30 00:00:00,17:00
97410058,2006-06-30T21:00Z,Match 58,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg,,Full-time,3-0,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43973,img.fifa.com/images/flags/4/ukr.png,Ukraine,UKR,3,0,,,,,germany2006,2006-06-30 00:00:00,21:00
97410059,2006-07-01T17:00Z,Match 59,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen,,Full-time,0-0,Portugal win on penalties (1 - 3),43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,0,0,,,1,3,germany2006,2006-07-01 00:00:00,17:00
97410060,2006-07-01T21:00Z,Match 60,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main,,Full-time,0-1,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,1,,,,,germany2006,2006-07-01 00:00:00,21:00
97410061,2006-07-04T21:00Z,Match 61,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund,,Full-time,0-2,Italy win after extra time,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,0,2,0,2,,,germany2006,2006-07-04 00:00:00,21:00
97410062,2006-07-05T21:00Z,Match 62,Semi-finals,"FIFA World Cup Stadium, Munich",Munich,,Full-time,0-1,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,1,,,,,germany2006,2006-07-05 00:00:00,21:00
97410063,2006-07-08T21:00Z,Match 63,Third place,Gottlieb-Daimler-Stadion,Stuttgart,,Full-time,3-1,,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,3,1,,,,,germany2006,2006-07-08 00:00:00,21:00
97410064,2006-07-09T20:00Z,Match 64,Final,Olympiastadion,Berlin,,Full-time,1-1,Italy win on penalties (5 - 3),43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,1,1,,,5,3,germany2006,2006-07-09 00:00:00,20:00
459,1986-05-31T12:00Z,Match 1,Group A,Estadio Azteca,Mexico City,,Full-time,1-1,,43936,img.fifa.com/images/flags/4/bul.png,Bulgaria,BUL,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,1,1,,,,,mexico1986,1986-05-31 00:00:00,12:00
468,1986-06-01T16:00Z,Match 2,Group C,Nou Camp - Estadio LeÃ³n,Leon,,Full-time,0-1,,43899,img.fifa.com/images/flags/4/can.png,Canada,CAN,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,1,,,,,mexico1986,1986-06-01 00:00:00,16:00
439,1986-06-01T12:00Z,Match 3,Group D,Jalisco,Guadalajara,,Full-time,0-1,,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,0,1,,,,,mexico1986,1986-06-01 00:00:00,12:00
610,1986-06-02T12:00Z,Match 5,Group C,Estadio Irapuato,Irapuato,,Full-time,6-0,,44026,img.fifa.com/images/flags/4/urs.png,Soviet Union,URS,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,6,0,,,,,mexico1986,1986-06-02 00:00:00,12:00
395,1986-06-02T12:00Z,Match 4,Group A,Estadio OlÃ­mpico Universitario,Mexico City,,Full-time,3-1,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43822,img.fifa.com/images/flags/4/kor.png,Korea Republic,KOR,3,1,,,,,mexico1986,1986-06-02 00:00:00,12:00
674,1986-06-02T16:00Z,Match 6,Group F,Estadio Universitario,Monterrey,,Full-time,0-0,,43872,img.fifa.com/images/flags/4/mar.png,Morocco,MAR,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,0,0,,,,,mexico1986,1986-06-02 00:00:00,16:00
379,1986-06-03T12:00Z,Match 8,Group D,Tres de Marzo,Guadalajara,,Full-time,1-1,,43843,img.fifa.com/images/flags/4/alg.png,Algeria,ALG,43952,img.fifa.com/images/flags/4/nir.png,Northern Ireland,NIR,1,1,,,,,mexico1986,1986-06-03 00:00:00,12:00
428,1986-06-03T12:00Z,Match 7,Group B,Estadio Azteca,Mexico City,,Full-time,1-2,,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,1,2,,,,,mexico1986,1986-06-03 00:00:00,12:00
538,1986-06-03T16:00Z,Match 9,Group F,Tecnologico,Monterrey,,Full-time,1-0,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,1,0,,,,,mexico1986,1986-06-03 00:00:00,16:00
628,1986-06-04T12:00Z,Match 10,Group B,Bombonera - Estadio Nemesio Diez,Toluca,,Full-time,1-0,,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,43818,img.fifa.com/images/flags/4/irq.png,Iraq,IRQ,1,0,,,,,mexico1986,1986-06-04 00:00:00,12:00
517,1986-06-04T16:00Z,Match 12,Group E,Neza,Nezahualcoyotl,,Full-time,0-1,,43967,img.fifa.com/images/flags/4/sco.png,Scotland,SCO,43941,img.fifa.com/images/flags/4/den.png,Denmark,DEN,0,1,,,,,mexico1986,1986-06-04 00:00:00,16:00
585,1986-06-04T12:00Z,Match 11,Group E,Estadio Corregidora,Queretaro,,Full-time,1-1,,43930,img.fifa.com/images/flags/4/uru.png,Uruguay,URU,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,1,1,,,,,mexico1986,1986-06-04 00:00:00,12:00
394,1986-06-05T12:00Z,Match 13,Group A,Cuauhtemoc,Puebla,,Full-time,1-1,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,1,1,,,,,mexico1986,1986-06-05 00:00:00,12:00
571,1986-06-05T12:00Z,Match 15,Group C,Nou Camp - Estadio LeÃ³n,Leon,,Full-time,1-1,,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,44026,img.fifa.com/images/flags/4/urs.png,Soviet Union,URS,1,1,,,,,mexico1986,1986-06-05 00:00:00,12:00
460,1986-06-05T16:00Z,Match 14,Group A,Estadio OlÃ­mpico Universitario,Mexico City,,Full-time,1-1,,43822,img.fifa.com/images/flags/4/kor.png,Korea Republic,KOR,43936,img.fifa.com/images/flags/4/bul.png,Bulgaria,BUL,1,1,,,,,mexico1986,1986-06-05 00:00:00,16:00
475,1986-06-06T12:00Z,Match 16,Group C,Estadio Irapuato,Irapuato,,Full-time,2-0,,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,43899,img.fifa.com/images/flags/4/can.png,Canada,CAN,2,0,,,,,mexico1986,1986-06-06 00:00:00,12:00
377,1986-06-06T12:00Z,Match 17,Group D,Jalisco,Guadalajara,,Full-time,1-0,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43843,img.fifa.com/images/flags/4/alg.png,Algeria,ALG,1,0,,,,,mexico1986,1986-06-06 00:00:00,12:00
533,1986-06-06T16:00Z,Match 18,Group F,Tecnologico,Monterrey,,Full-time,0-0,,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43872,img.fifa.com/images/flags/4/mar.png,Morocco,MAR,0,0,,,,,mexico1986,1986-06-06 00:00:00,16:00
551,1986-06-07T12:00Z,Match 20,Group D,Tres de Marzo,Guadalajara,,Full-time,1-2,,43952,img.fifa.com/images/flags/4/nir.png,Northern Ireland,NIR,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,1,2,,,,,mexico1986,1986-06-07 00:00:00,12:00
680,1986-06-07T12:00Z,Match 19,Group B,Estadio Azteca,Mexico City,,Full-time,1-1,,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,1,1,,,,,mexico1986,1986-06-07 00:00:00,12:00
701,1986-06-07T16:00Z,Match 21,Group F,Estadio Universitario,Monterrey,,Full-time,1-0,,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,1,0,,,,,mexico1986,1986-06-07 00:00:00,16:00
427,1986-06-08T12:00Z,Match 22,Group B,Bombonera - Estadio Nemesio Diez,Toluca,,Full-time,1-2,,43818,img.fifa.com/images/flags/4/irq.png,Iraq,IRQ,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,1,2,,,,,mexico1986,1986-06-08 00:00:00,12:00
522,1986-06-08T16:00Z,Match 24,Group E,Neza,Nezahualcoyotl,,Full-time,6-1,,43941,img.fifa.com/images/flags/4/den.png,Denmark,DEN,43930,img.fifa.com/images/flags/4/uru.png,Uruguay,URU,6,1,,,,,mexico1986,1986-06-08 00:00:00,16:00
